Time,OG Pir,Detrended PIR,3hr Avg,24hr Avg
2025-04-27 22:00:00+00:00,11.05,-18.45753968253968,-16.39259259259258,-41.74723023610558
2025-04-27 23:00:00+00:00,26.05,1.68888888888889,-9.156084656084646,-40.846378369515556
2025-04-28 00:00:00+00:00,0.8111111111111111,-6.224603174603175,-7.664417989417978,-40.865922020309206
2025-04-28 01:00:00+00:00,17.96100278551532,-12.73139673696777,-5.755703674227342,-40.57584463567228
2025-04-28 02:00:00+00:00,31.566666666666666,5.3912698412698425,-4.521576690100358,-39.377994106571755
2025-04-28 03:00:00+00:00,6.147222222222222,-12.519841269841272,-6.619989388513058,-39.57786183143947
2025-04-28 04:00:00+00:00,9.477777777777778,-66.43253968253967,-24.520370370370358,-40.09667796900562
2025-04-28 05:00:00+00:00,0.0,-76.30555555555556,-51.75264550264549,-40.24517016145672
2025-04-28 06:00:00+00:00,4.133333333333334,-66.51230158730158,-69.75013227513226,-40.049700584737145
2025-04-28 07:00:00+00:00,0.6694444444444444,-70.61190476190475,-71.14325396825396,-40.312349394260956
2025-04-28 08:00:00+00:00,1.2361111111111112,-74.96230158730158,-70.69550264550263,-40.45568603447259
2025-04-28 09:00:00+00:00,0.0,-69.76840429765221,-71.78087021561952,-40.78568568444091
2025-04-28 10:00:00+00:00,4.397222222222222,-67.29285714285714,-70.6745210092703,-40.80245155745678
2025-04-28 11:00:00+00:00,0.05,-73.17063492063492,-70.0772987870481,-40.929187668567884
2025-04-28 12:00:00+00:00,0.027777777777777776,-70.10515873015873,-70.18955026455025,-40.89002902499595
2025-04-28 13:00:00+00:00,0.6333333333333333,-69.5547619047619,-70.9435185185185,-40.98782995092187
2025-04-28 14:00:00+00:00,0.11944444444444445,-70.10119047619048,-69.92037037037036,-40.92752902499595
2025-04-28 15:00:00+00:00,2.341666666666667,-67.62539682539682,-69.09378306878305,-41.211788284255206
2025-04-28 16:00:00+00:00,10.272980501392757,-19.397532829287698,-52.37470671029166,-41.03483363362367
2025-04-28 17:00:00+00:00,29.136111111111113,-16.84325396825397,-34.62206120764615,-40.69528336907341
2025-04-28 18:00:00+00:00,5.727777777777778,-30.827380952380953,-22.356055916640866,-41.95862662304166
2025-04-28 19:00:00+00:00,18.916666666666668,-12.688492063492063,-20.119708994708986,-41.49054697977922
2025-04-28 20:00:00+00:00,7.008333333333334,-31.779365079365085,-25.09841269841269,-41.98049406972631
2025-04-28 21:00:00+00:00,37.63333333333333,-2.9515873015873026,-15.806481481481475,-41.65766007501731
2025-04-28 22:00:00+00:00,4.088888888888889,-25.328174603174606,-20.01970899470899,-41.94393653004377
2025-04-28 23:00:00+00:00,28.105849582172702,-0.6904098686828455,-9.656723924481575,-42.04307397827593
2025-04-29 00:00:00+00:00,2.316666666666667,-15.474206349206348,-13.830930273687924,-42.42847411055106
2025-04-29 01:00:00+00:00,17.497222222222224,-10.42222222222222,-8.86227948003713,-42.33225850576999
2025-04-29 02:00:00+00:00,10.71111111111111,-15.740476190476189,-13.878968253968244,-43.212747923759416
2025-04-29 03:00:00+00:00,11.794444444444444,-2.8956349206349206,-9.686111111111101,-42.81173932587581
2025-04-29 04:00:00+00:00,28.269444444444446,-50.99404761904762,-23.210052910052898,-42.16846882323031
2025-04-29 05:00:00+00:00,0.2200557103064067,-69.7158774373259,-41.20185332566947,-41.89389890163741
2025-04-29 06:00:00+00:00,0.08611111111111111,-70.73690476190477,-63.81560993942609,-42.06992403391254
2025-04-29 07:00:00+00:00,6.794444444444444,-65.64007936507937,-68.69762052143666,-41.86276464237815
2025-04-29 08:00:00+00:00,0.019444444444444445,-69.87777777777778,-68.75158730158729,-41.65090948364799
2025-04-29 09:00:00+00:00,7.016666666666667,-64.71825396825398,-66.74537037037037,-41.4404865532564
2025-04-29 10:00:00+00:00,0.0,-68.85992063492064,-67.81865079365078,-41.50578086542571
2025-04-29 11:00:00+00:00,0.14444444444444443,-68.35119047619047,-67.30978835978836,-41.30497068024053
2025-04-29 12:00:00+00:00,0.18662952646239556,-69.99960206923996,-69.07023772678367,-41.30057248603558
2025-04-29 13:00:00+00:00,1.9222222222222223,-67.92619047619048,-68.7589943405403,-41.232715343178434
2025-04-29 14:00:00+00:00,0.10277777777777777,-69.57380952380953,-69.16653402307998,-41.21074113682923
2025-04-29 15:00:00+00:00,6.427777777777778,-66.43571428571428,-67.97857142857141,-41.161171031009125
2025-04-29 16:00:00+00:00,15.452777777777778,-20.798809523809524,-52.269444444444446,-41.21955755994753
2025-04-29 17:00:00+00:00,24.266666666666666,-21.785714285714285,-36.340079365079355,-41.42549340650838
2025-04-29 18:00:00+00:00,17.322222222222223,-26.63531746031746,-23.073280423280412,-41.250824094339066
2025-04-29 19:00:00+00:00,11.50974930362117,-22.50019896538003,-23.640410237137246,-41.65964521525107
2025-04-29 20:00:00+00:00,21.375,-24.04642857142857,-24.39398166570868,-41.33743952742038
2025-04-29 21:00:00+00:00,18.336111111111112,-21.330158730158733,-22.625595422322434,-42.10321333694419
2025-04-29 22:00:00+00:00,12.122222222222222,-22.055952380952384,-22.477513227513217,-41.966870744351596
2025-04-29 23:00:00+00:00,7.402777777777778,-22.524206349206352,-21.970105820105815,-42.87661226437341
2025-04-30 00:00:00+00:00,8.052777777777777,-19.564285714285717,-21.381481481481476,-43.04703223791838
2025-04-30 01:00:00+00:00,8.32033426183844,-14.919220055710305,-19.00257070640078,-43.234407147647055
2025-04-30 02:00:00+00:00,21.008333333333333,-0.7535714285714263,-11.745692399522474,-42.60995278256768
2025-04-30 03:00:00+00:00,17.927777777777777,5.635317460317458,-3.3458246746547484,-42.25449643336134
2025-04-30 04:00:00+00:00,18.75,-57.18373015873017,-17.433994708994703,-42.51239987251478
2025-04-30 05:00:00+00:00,0.016666666666666666,-70.15912698412698,-40.56917989417989,-42.53086860363149
2025-04-30 06:00:00+00:00,0.6972222222222222,-71.52976190476191,-66.290873015873,-42.563904317917206
2025-04-30 07:00:00+00:00,2.9444444444444446,-67.62698412698413,-69.77195767195767,-42.6466920163299
2025-04-30 08:00:00+00:00,0.036211699164345405,-68.93473935535218,-69.36382846236606,-42.60739874872883
2025-04-30 09:00:00+00:00,3.088888888888889,-66.1313492063492,-67.56435756289515,-42.6662777169828
2025-04-30 10:00:00+00:00,0.0,-71.79563492063492,-68.95390782744543,-42.78859914555423
2025-04-30 11:00:00+00:00,0.48333333333333334,-69.5281746031746,-69.15171957671957,-42.83764015084523
2025-04-30 12:00:00+00:00,0.425,-68.62579365079365,-69.98320105820103,-42.78039813340998
2025-04-30 13:00:00+00:00,0.058333333333333334,-69.69682539682539,-69.28359788359786,-42.85417458843643
2025-04-30 14:00:00+00:00,7.677777777777778,-64.91071428571429,-67.74444444444443,-42.65987895351579
2025-04-30 15:00:00+00:00,0.2590529247910863,-68.68444090728214,-67.76399352994059,-42.75357589608112
2025-04-30 16:00:00+00:00,12.877777777777778,-22.12380952380952,-51.90632157226864,-42.80878422941445
2025-04-30 17:00:00+00:00,20.3,-24.703968253968252,-38.50407289501995,-42.93037814475837
2025-04-30 18:00:00+00:00,10.13888888888889,-31.286507936507935,-26.038095238095224,-43.124177747932976
2025-04-30 19:00:00+00:00,2.3305555555555557,-39.39325396825397,-31.794576719576707,-43.82805503971938
2025-04-30 20:00:00+00:00,24.680555555555557,-20.055158730158723,-30.24497354497353,-43.661752129666475
2025-04-30 21:00:00+00:00,7.0472222222222225,-24.08214285714285,-27.843518518518504,-43.77641813495748
2025-04-30 22:00:00+00:00,14.894150417827298,-9.742538798249104,-17.959946795183544,-43.26335923567817
2025-04-30 23:00:00+00:00,0.8083333333333333,-32.44126984126984,-22.08865049888725,-43.67657021451416
2025-05-01 00:00:00+00:00,16.97222222222222,-11.186111111111114,-17.789973250210007,-43.32747960604855
2025-05-01 01:00:00+00:00,15.191666666666666,-15.556349206349203,-19.727910052910044,-43.35402665399184
2025-05-01 02:00:00+00:00,26.85,-2.542857142857141,-9.761772486772474,-43.428580225420404
2025-05-01 03:00:00+00:00,5.711111111111111,-7.75674603174603,-8.61865079365078,-43.98658287092305
2025-05-01 04:00:00+00:00,17.33426183844011,-58.86549940310387,-23.055034192569,-44.056656589438624
2025-05-01 05:00:00+00:00,0.005555555555555556,-68.99563492063491,-45.20596011849492,-44.00817775345979
2025-05-01 06:00:00+00:00,0.6611111111111111,-70.89761904761905,-66.2529177904526,-43.9818384677455
2025-05-01 07:00:00+00:00,7.155555555555556,-67.51587301587303,-69.13637566137565,-43.97720883811587
2025-05-01 08:00:00+00:00,0.011111111111111112,-68.81904761904762,-69.07751322751322,-43.97238834910318
2025-05-01 09:00:00+00:00,0.6555555555555556,-68.21944444444445,-68.18478835978834,-44.05939231735715
2025-05-01 10:00:00+00:00,0.41944444444444445,-70.06349206349206,-69.0339947089947,-43.98721969830953
2025-05-01 11:00:00+00:00,3.715877437325905,-65.69996020692399,-67.9942989049535,-43.82771076513242
2025-05-01 12:00:00+00:00,0.0,-68.1920634920635,-67.9851719208265,-43.80963867518533
2025-05-01 13:00:00+00:00,0.16111111111111112,-68.19484126984126,-67.3622883229429,-43.74705600322766
2025-05-01 14:00:00+00:00,0.7166666666666667,-68.99642857142857,-68.4611111111111,-43.91729409846575
2025-05-01 15:00:00+00:00,0.3972222222222222,-67.53888888888889,-68.24338624338623,-43.86956276436604
2025-05-01 16:00:00+00:00,33.18333333333333,-12.114285714285714,-49.54986772486771,-43.45249927230254
2025-05-01 17:00:00+00:00,29.87743732590529,-18.244329486669322,-32.6325013632813,-43.18334765699842
2025-05-01 18:00:00+00:00,0.6111111111111112,-42.23968253968254,-24.199432580212513,-43.6397299321307
2025-05-01 19:00:00+00:00,11.780555555555555,-29.2781746031746,-29.920728876508807,-43.21826829191906
2025-05-01 20:00:00+00:00,5.725,-32.83571428571429,-34.7845238095238,-43.75079144006721
2025-05-01 21:00:00+00:00,11.3,-10.631349206349206,-24.248412698412682,-43.190341704617474
2025-05-01 22:00:00+00:00,18.81388888888889,-12.624206349206347,-18.697089947089932,-43.310411185907356
2025-05-01 23:00:00+00:00,0.6611111111111111,-17.312301587301587,-13.522619047619031,-42.68003750865868
2025-05-02 00:00:00+00:00,1.4233983286908078,-20.384401114206124,-16.773636350238004,-43.06329959212098
2025-05-02 01:00:00+00:00,25.991666666666667,1.753968253968253,-11.980911482513138,-42.34203636460774
2025-05-02 02:00:00+00:00,5.138888888888889,-13.063888888888886,-10.564773916375572,-42.78041268735907
2025-05-02 03:00:00+00:00,1.5138888888888888,-17.31984126984127,-9.543253968253953,-43.17887498894637
2025-05-02 04:00:00+00:00,6.711111111111111,-71.02420634920635,-33.80264550264549,-43.6854877783673
2025-05-02 05:00:00+00:00,12.733333333333333,-58.016269841269846,-48.786772486772485,-43.228014233393765
2025-05-02 06:00:00+00:00,0.0,-70.2984480700358,-66.44630808683732,-43.20304877599446
2025-05-02 07:00:00+00:00,3.388888888888889,-66.70119047619048,-65.00530279583202,-43.16910367017436
2025-05-02 08:00:00+00:00,0.7972222222222223,-70.05079365079366,-69.01681073233998,-43.22042642149711
2025-05-02 09:00:00+00:00,0.0,-68.32857142857144,-68.36018518518517,-43.224973379169064
2025-05-02 10:00:00+00:00,6.413888888888889,-63.273015873015865,-67.21746031746032,-42.94203687123255
2025-05-02 11:00:00+00:00,0.0,-67.83849206349205,-66.48002645502645,-43.03114236525622
2025-05-02 12:00:00+00:00,0.21388888888888888,-68.68333333333332,-66.5982804232804,-43.0516119419758
2025-05-02 13:00:00+00:00,0.479108635097493,-68.2140867489057,-68.24530404857701,-43.052413836936815
2025-05-02 14:00:00+00:00,0.9694444444444444,-67.73452380952381,-68.21064796392092,-42.99983447185745
2025-05-02 15:00:00+00:00,0.6527777777777778,-67.80119047619048,-67.91660034487332,-43.010763704661684
2025-05-02 16:00:00+00:00,31.741666666666667,-16.902380952380952,-50.8126984126984,-43.210267672915656
2025-05-02 17:00:00+00:00,42.952777777777776,-9.605952380952381,-31.436507936507923,-42.85033529351079
2025-05-02 18:00:00+00:00,14.411111111111111,-31.345634920634915,-19.284656084656067,-42.39641664271713
2025-05-02 19:00:00+00:00,2.286111111111111,-40.37698412698413,-27.109523809523793,-42.85886703954253
2025-05-02 20:00:00+00:00,31.47632311977716,-9.728213290887386,-27.15027744616879,-41.89605449809141
2025-05-02 21:00:00+00:00,6.863888888888889,-31.913095238095238,-27.339430885322233,-42.78279391608083
2025-05-02 22:00:00+00:00,20.469444444444445,-8.837698412698412,-16.826335647226998,-42.62502275205966
2025-05-02 23:00:00+00:00,3.908333333333333,-34.02142857142857,-24.92407407407406,-43.32123637639828
2025-05-03 00:00:00+00:00,6.811111111111111,-27.978571428571428,-23.612566137566123,-43.63766013949684
2025-05-03 01:00:00+00:00,18.288888888888888,-8.991269841269848,-23.6637566137566,-44.085378393465085
2025-05-03 02:00:00+00:00,5.347222222222222,-7.719444444444444,-14.896428571428558,-43.8626932082799
2025-05-03 03:00:00+00:00,12.94150417827298,-4.236768802228413,-6.982494362647554,-43.31756518879604
2025-05-03 04:00:00+00:00,12.61111111111111,-63.99325396825395,-25.316489071642255,-43.02460883958969
2025-05-03 05:00:00+00:00,0.08888888888888889,-68.89325396825397,-45.707758912912105,-43.47781651154736
2025-05-03 06:00:00+00:00,2.188888888888889,-68.37579365079365,-67.08743386243385,-43.3977059107456
2025-05-03 07:00:00+00:00,3.466666666666667,-68.95555555555555,-68.74153439153437,-43.491637789052476
2025-05-03 08:00:00+00:00,0.1,-67.6373015873016,-68.32288359788357,-43.39107561974031
2025-05-03 09:00:00+00:00,1.5527777777777778,-67.13769841269841,-67.91018518518517,-43.3414559107456
2025-05-03 10:00:00+00:00,0.016713091922005572,-69.10226820533228,-67.95908940177742,-43.58434142459212
2025-05-03 11:00:00+00:00,0.23333333333333334,-68.16428571428571,-68.13475077743878,-43.597916160041855
2025-05-03 12:00:00+00:00,0.13055555555555556,-67.21428571428571,-68.16027987796788,-43.53670584258154
2025-05-03 13:00:00+00:00,0.4166666666666667,-69.14444444444445,-68.1743386243386,-43.575470746562324
2025-05-03 14:00:00+00:00,0.13333333333333333,-68.45039682539682,-68.26970899470898,-43.605298788890366
2025-05-03 15:00:00+00:00,0.36944444444444446,-68.57261904761906,-68.72248677248676,-43.63744164603322
2025-05-03 16:00:00+00:00,29.127777777777776,-15.400396825396829,-50.80780423280422,-43.574858974075546
2025-05-03 17:00:00+00:00,46.401114206128135,-9.039395145244725,-31.004137006086854,-43.55125242258773
2025-05-03 18:00:00+00:00,30.369444444444444,-20.944444444444446,-15.128078805028652,-43.1178694860798
2025-05-03 19:00:00+00:00,18.733333333333334,-29.26071428571428,-19.74818462513447,-42.654691576026885
2025-05-03 20:00:00+00:00,1.8388888888888888,-41.40158730158729,-30.53558201058199,-43.97441549313938
2025-05-03 21:00:00+00:00,11.883333333333333,-24.29206349206349,-31.651455026455007,-43.65687250372139
2025-05-03 22:00:00+00:00,23.461111111111112,-16.528968253968248,-27.40753968253966,-43.97734208044096
2025-05-03 23:00:00+00:00,0.28055555555555556,-24.901190476190475,-21.90740740740739,-43.59733215980605
2025-05-04 00:00:00+00:00,2.905292479108635,-18.957819339434934,-20.129326023197873,-43.22146748942536
2025-05-04 01:00:00+00:00,16.219444444444445,-14.716666666666665,-19.525225494097345,-43.460025690483555
2025-05-04 02:00:00+00:00,3.4916666666666667,-20.58571428571429,-18.086733430605282,-43.99612026720313
2025-05-04 03:00:00+00:00,22.391666666666666,4.467063492063492,-10.27843915343914,-43.633460588274296
2025-05-04 04:00:00+00:00,17.961111111111112,-55.198809523809516,-23.772486772486758,-43.26702540308912
2025-05-04 05:00:00+00:00,0.4083333333333333,-69.15555555555555,-39.96243386243385,-43.27795463589336
2025-05-04 06:00:00+00:00,0.03899721448467967,-71.55630720254676,-65.30355742730393,-43.410476033883064
2025-05-04 07:00:00+00:00,0.5361111111111111,-67.34126984126983,-69.35104419979069,-43.34321412912116
2025-05-04 08:00:00+00:00,7.736111111111111,-65.39404761904761,-68.09720822095473,-43.24974521377724
2025-05-04 09:00:00+00:00,0.0,-70.74563492063491,-67.8269841269841,-43.40007590160793
2025-05-04 10:00:00+00:00,12.106741573033707,-61.74478330658106,-65.96148861542117,-43.09351403082663
2025-05-04 11:00:00+00:00,0.4777777777777778,-67.05119047619048,-66.51386956780213,-43.047135062572664
2025-05-04 12:00:00+00:00,0.0,-69.2984126984127,-66.03146216039474,-43.13397368691128
2025-05-04 13:00:00+00:00,0.06406685236768803,-68.55033824114605,-68.2999804719164,-43.10921926177386
2025-05-04 14:00:00+00:00,0.7,-67.37261904761904,-68.40712332905925,-43.06431185436645
2025-05-04 15:00:00+00:00,1.086111111111111,-68.47936507936508,-68.13410745604338,-43.06042627235587
2025-05-04 16:00:00+00:00,20.336111111111112,-22.588492063492065,-52.81349206349205,-43.359930240609835
2025-05-04 17:00:00+00:00,9.45,-36.082936507936495,-42.38359788359787,-44.48674446405533
2025-05-04 18:00:00+00:00,34.08611111111111,-18.700000000000003,-25.79047619047618,-44.393225945536805
2025-05-04 19:00:00+00:00,20.344444444444445,-22.049603174603174,-25.61084656084655,-44.092762982573845
2025-05-04 20:00:00+00:00,1.8,-37.75079365079365,-26.166798941798934,-43.94064658045744
2025-05-04 21:00:00+00:00,5.766016713091922,-35.86072423398329,-31.887040353126697,-44.42267411137076
2025-05-04 22:00:00+00:00,3.6166666666666667,-29.919444444444444,-34.51032077640712,-44.98061061930728
2025-05-04 23:00:00+00:00,1.0972222222222223,-28.78492063492064,-31.521696437782783,-45.142432709254365
2025-05-05 00:00:00+00:00,10.325,-22.683333333333334,-27.129232804232796,-45.29766245900013
2025-05-05 01:00:00+00:00,25.919444444444444,-1.7230158730158713,-17.73042328042327,-44.75626034259801
2025-05-05 02:00:00+00:00,10.352777777777778,-12.098809523809521,-12.168386243386232,-44.40263931085199
2025-05-05 03:00:00+00:00,8.041782729805014,-2.3955431754874663,-5.405789524104276,-44.688581255333276
2025-05-05 04:00:00+00:00,13.275,-59.5015873015873,-24.665313333628088,-44.86786366274068
2025-05-05 05:00:00+00:00,0.05,-70.10873015873017,-44.0019535452683,-44.90757927120629
2025-05-05 06:00:00+00:00,11.314447592067989,-60.338013175052836,-63.31611021179009,-44.440150353394046
2025-05-05 07:00:00+00:00,22.885057471264368,-73.65741310996725,-68.03471881458341,-44.70332298958977
2025-05-05 08:00:00+00:00,2.05,-66.7638888888889,-66.91977172463632,-44.760399709166485
2025-05-05 09:00:00+00:00,0.008333333333333333,-69.3690476190476,-69.93011653930124,-44.703041904933684
2025-05-05 10:00:00+00:00,0.5515320334261838,-67.14285714285715,-67.75859788359787,-44.927961648111854
2025-05-05 11:00:00+00:00,0.05277777777777778,-70.4202380952381,-68.97738095238094,-45.06833863223884
2025-05-05 12:00:00+00:00,1.6305555555555555,-67.14007936507936,-68.23439153439153,-44.97840807668329
2025-05-05 13:00:00+00:00,0.9833333333333333,-67.15039682539683,-68.23690476190475,-44.920077184360395
2025-05-05 14:00:00+00:00,3.363888888888889,-65.00119047619047,-66.43055555555554,-44.82126766055088
2025-05-05 15:00:00+00:00,0.03611111111111111,-67.87420634920636,-66.67526455026454,-44.79605271346093
2025-05-05 16:00:00+00:00,10.344444444444445,-27.351984126984124,-53.40912698412698,-44.99453154943976
2025-05-05 17:00:00+00:00,11.242339832869082,-29.591723040191003,-41.60597117212715,-44.72406432161703
2025-05-05 18:00:00+00:00,18.961111111111112,-23.937698412698413,-26.960468526624506,-44.94230175547947
2025-05-05 19:00:00+00:00,33.794444444444444,-13.037301587301585,-22.18890768006366,-44.566789189341904
2025-05-05 20:00:00+00:00,10.341666666666667,-30.83888888888889,-22.604629629629617,-44.278793157595864
2025-05-05 21:00:00+00:00,10.897222222222222,-16.35753968253968,-20.077910052910042,-43.466160467952385
2025-05-05 22:00:00+00:00,0.7833333333333333,-11.364285714285716,-19.52023809523809,-42.693028854195774
2025-05-05 23:00:00+00:00,14.197222222222223,-5.194444444444446,-10.97208994708994,-41.710092346259266
2025-05-06 00:00:00+00:00,0.7910863509749304,-25.157580580978912,-13.905436913236349,-41.81318598157783
2025-05-06 01:00:00+00:00,3.011111111111111,-13.492063492063492,-14.614696172495607,-42.30356296570482
2025-05-06 02:00:00+00:00,19.488888888888887,-3.0170634920634924,-13.888902521701956,-41.92515688104873
2025-05-06 03:00:00+00:00,15.691666666666666,1.147222222222224,-5.12063492063491,-41.77754165614416
2025-05-06 04:00:00+00:00,9.547222222222222,-64.00555555555556,-21.958465608465602,-41.9652070000595
2025-05-06 05:00:00+00:00,2.6777777777777776,-66.6170634920635,-43.158465608465605,-41.819720888948396
2025-05-06 06:00:00+00:00,1.8972222222222221,-69.20198412698413,-66.60820105820106,-42.18905301194553
2025-05-06 07:00:00+00:00,0.39275766016713093,-67.43971348985276,-67.75292036963346,-41.92998219444076
2025-05-06 08:00:00+00:00,1.2055555555555555,-68.50317460317461,-68.38162407333716,-42.002452432535996
2025-05-06 09:00:00+00:00,0.019444444444444445,-68.825,-68.25596269767578,-41.97978378174235
2025-05-06 10:00:00+00:00,0.08611111111111111,-69.08174603174602,-68.80330687830688,-42.06057081877938
2025-05-06 11:00:00+00:00,3.2944444444444443,-65.7186507936508,-67.87513227513227,-41.86467134787991
2025-05-06 12:00:00+00:00,0.2111111111111111,-69.43452380952381,-68.07830687830688,-41.960273199731766
2025-05-06 13:00:00+00:00,0.05,-68.41785714285714,-67.85701058201057,-42.01308404629261
2025-05-06 14:00:00+00:00,2.7910863509749304,-65.44807003581377,-67.7668169960649,-42.03170402794358
2025-05-06 15:00:00+00:00,0.0,-68.19404761904761,-67.35332493257283,-42.0450307475203
2025-05-06 16:00:00+00:00,19.969444444444445,-21.99722222222223,-51.879779959027864,-41.82191566815522
2025-05-06 17:00:00+00:00,27.233333333333334,-22.066269841269843,-37.41917989417989,-41.50835511820018
2025-05-06 18:00:00+00:00,7.791666666666667,-35.167460317460325,-26.41031746031746,-41.97626186423192
2025-05-06 19:00:00+00:00,0.6861111111111111,-38.00357142857143,-31.745767195767197,-43.01652310761816
2025-05-06 20:00:00+00:00,17.355555555555554,-14.495238095238097,-29.222089947089945,-42.33553765788272
