Time,PIR1,PIR2,PIR3,PIR4,PIR5,PIR6,LDR
2025-05-06 21:00:00+00:00,27.194986072423397,39.977715877437326,41.57381615598886,0.0,59.67130919220056,59.20891364902507,0.0
2025-05-06 22:00:00+00:00,1.85,22.855555555555554,27.913888888888888,39.38611111111111,58.81111111111111,56.708333333333336,0.0
2025-05-06 23:00:00+00:00,14.075,6.652777777777778,1.3666666666666667,26.95277777777778,53.608333333333334,40.80555555555556,0.0
2025-05-07 00:00:00+00:00,6.019444444444445,4.530555555555556,19.030555555555555,49.71666666666667,46.43333333333333,62.55833333333333,0.0
2025-05-07 01:00:00+00:00,5.2555555555555555,15.6,7.722222222222222,22.68888888888889,12.227777777777778,46.477777777777774,0.0
2025-05-07 02:00:00+00:00,10.505555555555556,30.075,13.152777777777779,3.3722222222222222,1.6027777777777779,36.21944444444444,0.0
2025-05-07 03:00:00+00:00,17.03611111111111,32.12222222222222,8.994444444444444,59.144444444444446,44.0,0.0,0.0
2025-05-07 04:00:00+00:00,20.493036211699163,22.044568245125348,0.807799442896936,19.94707520891365,6.33983286908078,0.0,471.75208913649027
2025-05-07 05:00:00+00:00,1.7944444444444445,0.0,8.052777777777777,0.0,0.0,0.0,475.97777777777776
2025-05-07 06:00:00+00:00,0.5222222222222223,0.025,8.830555555555556,5.841666666666667,5.019444444444445,1.1166666666666667,475.64444444444445
2025-05-07 07:00:00+00:00,0.33611111111111114,5.586111111111111,0.34444444444444444,0.0,4.4944444444444445,2.9833333333333334,474.8611111111111
2025-05-07 08:00:00+00:00,2.411111111111111,0.0,3.5277777777777777,0.0,0.016666666666666666,0.0,474.0805555555556
2025-05-07 09:00:00+00:00,0.0,2.0972222222222223,2.938888888888889,11.044444444444444,5.572222222222222,5.963888888888889,473.90277777777777
2025-05-07 10:00:00+00:00,7.480555555555555,0.0,0.5777777777777777,0.0,0.0,0.0,472.89444444444445
