WOHT_WT_Female_LPS_A_TIMESTAMP,WOHT_WT_Female_LPS_A_AVG,WOHT_WT_Male_B_AVG,WOHT_WT_Female_LPS_B_AVG,WOHT_Hom_Male_A_AVG,WOHT_Hom_Male_B_AVG,WOHT_Hom_Female_LPS_B_AVG,WOHT_Hom_Female_LPS_A_AVG,WOHT_WT_Male_A_AVG
2026-03-30 06:52:00.033000+01:00,1.4192139737991265,0.5276564774381368,1.6402678822237546,0.3836123241145074,0.8954678362573097,0.2789907811741872,0.4002911208151383,0.6440090400674174
2026-03-30 06:53:00.091000+01:00,0.9666519829413416,0.0,1.5505694731734718,0.6004366812227073,1.0735080058224162,0.5969785575048733,0.0365497076023391,0.6671518680252305
2026-03-30 06:54:00.062000+01:00,1.9650655021834065,0.0727802037845705,1.437409024745269,0.7096069868995634,0.4002911208151383,0.4124211547792333,2.0300250261753363,0.2922912570120108
2026-03-30 06:55:00.186000+01:00,3.208713194923261,0.0,0.9659337572460992,1.5647743813682675,0.0548245614035087,0.6091617933723196,1.552644347404173,0.4372664436442878
2026-03-30 06:56:00.016000+01:00,2.092430858806405,0.0181950509461426,1.7178362573099415,1.9554093567251456,0.0363901018922852,1.6618146530810287,1.067442988840369,0.1940805434255215
2026-03-30 06:57:00.105000+01:00,1.1146064761612908,0.1819505094614265,1.455604075691412,2.020209275007023,0.1455604075691411,1.145224171539961,0.7553606237816762,0.4245511887433286
2026-03-30 06:58:00.090000+01:00,1.6011644832605532,0.9685672514619882,1.7649199417758372,2.0014556040756912,0.0913742690058479,1.5283842794759828,0.012130033964095,0.0363901018922852
2026-03-30 06:59:00.033000+01:00,1.3282387190684133,1.564774381368268,2.1564327485380113,2.663340483669143,0.3275109170305676,1.3358997931509995,0.5482456140350876,0.2680311890838206
2026-03-30 07:00:00.062000+01:00,1.401018922852984,1.1826783114992725,0.6368267831149926,1.8195050946142648,0.0913742690058479,1.9072882351439,0.7520621057738962,0.5701115963124695
2026-03-30 07:01:00.120000+01:00,1.8640350877192984,1.455604075691412,0.982532751091703,1.2426900584795322,0.0,2.280446385249879,0.7399320718098011,0.4625373477361525
2026-03-30 07:02:00.034000+01:00,1.1098981077147017,0.8551673944687046,2.613304093567251,0.0,0.0,0.9340126152353226,0.9218825812712276,0.5952228946942805
2026-03-30 07:03:00.139000+01:00,0.9643377001455604,0.310672514619883,2.601892285298399,0.0182748538011695,0.0,1.3401559454191032,0.4002911208151383,0.6457115009746588
2026-03-30 07:04:00.214000+01:00,0.6578947368421052,0.4184861717612809,1.091703056768559,0.0,0.0181950509461426,0.7156720038816108,0.5476603930982235,0.2183406113537117
2026-03-30 07:05:00.019000+01:00,0.5094614264919942,0.0545851528384279,1.2008733624454149,0.0545851528384279,0.0,1.4228849051303658,0.922521004111443,0.2435583135422252
2026-03-30 07:06:00.030000+01:00,0.2741228070175438,0.0365497076023391,0.2001455604075691,0.9825327510917032,0.0,1.8474892957770457,0.5604288499025342,0.1698204754973313
2026-03-30 07:07:00.103000+01:00,0.5640465793304221,0.0,0.0,0.9685672514619884,0.0,1.0223277747984711,0.6914119359534207,0.5226554985231151
2026-03-30 07:08:00.142000+01:00,1.0051169590643274,0.0,0.2729257641921397,1.255458515283843,0.0181950509461426,1.0674429888403687,0.5458515283842795,0.571282038186198
2026-03-30 07:09:00.029000+01:00,0.1637554585152838,0.5665204678362573,0.1455604075691411,0.5299707602339181,0.0,0.8745860891919269,0.0974126850362198,0.2668607472100922
2026-03-30 07:10:00.156000+01:00,0.2183406113537117,0.2365356622998544,0.4366812227074235,0.0,0.0,0.8876737574163451,0.3157000944865804,0.6565114873549717
2026-03-30 07:11:00.139000+01:00,0.2010233918128654,0.0,0.929543655353814,0.0,0.2375730994152046,1.2615235322658904,0.1094895170969636,0.6307617661329452
2026-03-30 07:12:00.099000+01:00,0.3275109170305677,1.2190684133915577,0.309315866084425,0.0,0.2001455604075691,1.2394447423751032,0.0363901018922852,0.2912272189449849
2026-03-30 07:13:00.065000+01:00,0.1819505094614264,0.1273653566229985,0.2558479532163742,0.0,0.0363901018922852,1.1887433284813198,0.2547307132459971,0.3160193059066881
2026-03-30 07:14:00.158000+01:00,0.0365497076023391,0.4730713245997088,0.0727802037845705,0.0,0.1455604075691412,0.3045808966861598,0.1576904415332362,0.1940805434255215
2026-03-30 07:15:00.038000+01:00,0.0363901018922852,0.0,0.0,0.0,0.0182748538011695,0.8528265107212474,0.0243664717348927,0.2670735548234973
2026-03-30 07:16:00.052000+01:00,0.2001455604075691,0.0363901018922852,0.0,0.0,0.0545851528384279,1.2615235322658904,0.0,0.474720583603599
2026-03-30 07:17:00.112000+01:00,0.3837719298245614,0.0,0.0,0.0,0.2365356622998544,0.7763221737020864,0.0,0.0485201358563803
2026-03-30 07:18:00.040000+01:00,1.437409024745269,0.0545851528384279,0.0,0.0,0.1644736842105263,0.2304706453178069,0.3396409509946628,0.0363901018922852
2026-03-30 07:19:00.017000+01:00,0.0,0.0365497076023391,0.0,0.0,0.0,0.3654970760233917,0.9825327510917028,0.0
2026-03-30 07:20:00.006000+01:00,0.2911208151382823,0.0,0.0,0.0,0.0,0.1940805434255215,0.7797270955165692,0.0
2026-03-30 07:21:00.142000+01:00,0.2365356622998544,0.0,0.0,0.0,0.0,0.4751461988304093,0.9218825812712276,0.0
2026-03-30 07:22:00.217000+01:00,0.0913742690058479,0.0,0.0365497076023391,0.0,0.0,0.1455604075691411,0.1091703056768558,0.0
2026-03-30 07:23:00.002000+01:00,0.9279475982532752,0.0,0.0,0.0,0.0,0.2668607472100922,0.4629629629629628,0.0
2026-03-30 07:24:00.124000+01:00,0.1273653566229985,0.0,0.0,0.0,0.0,0.7156720038816108,0.0,0.0
2026-03-30 07:25:00.096000+01:00,0.0182748538011695,0.0,0.219298245614035,0.0,0.0,0.9015594541910332,0.2789907811741873,0.0
2026-03-30 07:26:00.052000+01:00,0.0727802037845705,0.0,0.0181950509461426,0.0,0.0,0.5360623781676412,0.6550218340611353,0.0
2026-03-30 07:27:00.052000+01:00,0.0,0.0182748538011695,0.0363901018922852,0.0,0.0,0.4002911208151383,0.280214424951267,0.0
2026-03-30 07:28:00.079000+01:00,0.7096069868995633,0.0,0.0913742690058479,0.0,0.0,0.0,0.3760310528869481,0.0
